total_sold,total_rating,favorite,item_rating,cluster
2200.0,2200.0,2800.0,4.9,1
1600.0,1600.0,1000.0,4.8,1
1300.0,1300.0,3100.0,5.0,1
837.0,837.0,614.0,4.9,1
1400.0,1400.0,3100.0,4.9,1
2000.0,2000.0,5100.0,4.9,1
3900.0,3900.0,304.0,5.0,1
1800.0,1800.0,749.0,4.9,1
3100.0,3100.0,1200.0,4.9,1
5200.0,5200.0,3000.0,4.9,1
143.0,143.0,197.0,4.7,1
719.0,719.0,1200.0,4.9,1
26.0,26.0,6.0,4.8,1
549.0,549.0,1900.0,4.9,1
10100.0,10100.0,931.0,5.0,1
65.0,65.0,31.0,4.8,1
332.0,332.0,6500.0,4.9,1
2.0,2.0,5.0,5.0,1
848.0,848.0,411.0,4.9,1
449.0,449.0,162.0,4.2,0
649.0,649.0,448.0,4.8,1
1900.0,1900.0,2900.0,4.7,1
4400.0,4400.0,4200.0,4.9,1
22200.0,22200.0,11200.0,4.9,2
44.0,44.0,6.0,4.9,1
652.0,652.0,663.0,4.9,1
5400.0,5400.0,2400.0,4.9,1
499.0,499.0,232.0,4.9,1
1100.0,1100.0,2200.0,4.9,1
145.0,145.0,42.0,4.9,1
524.0,524.0,1200.0,4.9,1
56000.0,56000.0,44100.0,4.9,2
206.0,206.0,64.0,4.9,1
1500.0,1500.0,1600.0,5.0,1
236.0,236.0,132.0,4.8,1
751.0,751.0,645.0,4.9,1
6400.0,6400.0,1700.0,4.9,1
49.0,49.0,19.0,5.0,1
455.0,455.0,50.0,5.0,1
17.0,17.0,13.0,4.9,1
2100.0,2100.0,211.0,5.0,1
2100.0,2100.0,27.0,4.9,1
648.0,648.0,1500.0,4.9,1
64.0,64.0,69.0,4.8,1
17.0,17.0,4.0,4.8,1
47600.0,47600.0,19000.0,4.8,2
21.0,21.0,25.0,4.8,1
54.0,54.0,34.0,4.5,0
1100.0,1100.0,923.0,5.0,1
1300.0,1300.0,498.0,4.8,1
8600.0,8600.0,2100.0,4.7,1
40400.0,40400.0,8500.0,4.9,2
2800.0,2800.0,1500.0,4.8,1
284.0,284.0,260.0,5.0,1
52.0,52.0,153.0,5.0,1
11.0,11.0,9.0,5.0,1
9.0,9.0,1.0,5.0,1
490.0,490.0,20.0,5.0,1
469.0,469.0,781.0,4.9,1
19.0,19.0,401.0,5.0,1
1200.0,1200.0,244.0,4.9,1
143.0,143.0,557.0,5.0,1
1000.0,1000.0,205.0,4.9,1
2.0,2.0,2.0,5.0,1
132.0,132.0,189.0,4.8,1
956.0,956.0,288.0,4.9,1
2700.0,2700.0,872.0,4.9,1
2000.0,2000.0,459.0,4.9,1
892.0,892.0,1000.0,4.9,1
34.0,34.0,139.0,5.0,1
1800.0,1800.0,737.0,4.9,1
92.0,92.0,727.0,4.4,0
1500.0,1500.0,2800.0,4.9,1
695.0,695.0,130.0,4.9,1
4.0,4.0,9.0,4.5,0
4300.0,4300.0,4500.0,4.9,1
4000.0,4000.0,4200.0,4.9,1
34.0,34.0,7.0,4.9,1
100.0,100.0,35.0,5.0,1
244.0,244.0,23.0,4.9,1
273.0,273.0,160.0,4.6,0
592.0,592.0,340.0,4.9,1
689.0,689.0,148.0,4.9,1
2800.0,2800.0,1900.0,4.9,1
365.0,365.0,38.0,4.8,1
362.0,362.0,535.0,4.9,1
2900.0,2900.0,4900.0,4.9,1
916.0,916.0,220.0,4.9,1
145.0,145.0,36.0,5.0,1
5000.0,5000.0,4200.0,4.9,1
1000.0,1000.0,4100.0,4.9,1
1000.0,1000.0,718.0,4.9,1
296.0,296.0,80.0,4.4,0
2100.0,2100.0,946.0,4.9,1
118.0,118.0,187.0,4.7,1
2500.0,2500.0,441.0,5.0,1
605.0,605.0,681.0,4.8,1
1900.0,1900.0,5000.0,4.8,1
8.0,8.0,3.0,4.5,0
194.0,194.0,1700.0,4.9,1
11600.0,11600.0,4700.0,4.9,1
420.0,420.0,864.0,4.9,1
18.0,18.0,29.0,4.8,1
310.0,310.0,209.0,5.0,1
1.0,1.0,9.0,5.0,1
615.0,615.0,1100.0,4.5,0
20800.0,20800.0,2200.0,5.0,1
20.0,20.0,24.0,4.9,1
4600.0,4600.0,2500.0,4.9,1
794.0,794.0,279.0,4.9,1
101.0,101.0,345.0,4.9,1
192.0,192.0,89.0,4.8,1
374.0,374.0,21.0,4.9,1
3.0,3.0,1.0,5.0,1
2400.0,2400.0,30.0,4.8,1
807.0,807.0,1200.0,4.7,1
62.0,62.0,45.0,5.0,1
159.0,159.0,431.0,4.9,1
34.0,34.0,295.0,4.8,1
152.0,152.0,176.0,4.5,0
17100.0,17100.0,8000.0,4.8,1
202.0,202.0,81.0,4.9,1
1100.0,1100.0,2200.0,5.0,1
449.0,449.0,210.0,4.9,1
3300.0,3300.0,1700.0,4.9,1
14.0,14.0,2.0,5.0,1
85.0,85.0,204.0,4.7,1
2600.0,2600.0,2300.0,5.0,1
165.0,165.0,152.0,4.9,1
6.0,6.0,27.0,5.0,1
12100.0,12100.0,6300.0,4.9,1
7.0,7.0,2.0,5.0,1
2100.0,2100.0,1300.0,5.0,1
1100.0,1100.0,525.0,4.9,1
15.0,15.0,15.0,5.0,1
5000.0,5000.0,4600.0,4.9,1
49.0,49.0,48.0,4.8,1
2900.0,2900.0,788.0,5.0,1
809.0,809.0,60.0,5.0,1
4.0,4.0,22.0,5.0,1
1500.0,1500.0,761.0,4.9,1
250.0,250.0,264.0,4.9,1
3100.0,3100.0,633.0,4.9,1
5200.0,5200.0,3200.0,4.9,1
506.0,506.0,438.0,4.8,1
602.0,602.0,3600.0,4.9,1
7.0,7.0,50.0,5.0,1
2400.0,2400.0,4000.0,4.9,1
9.0,9.0,78.0,5.0,1
1100.0,1100.0,1700.0,4.9,1
26.0,26.0,5.0,5.0,1
17900.0,17900.0,7000.0,4.9,1
4400.0,4400.0,3600.0,4.9,1
622.0,622.0,1500.0,5.0,1
395.0,395.0,51.0,4.9,1
15.0,15.0,74.0,4.9,1
2000.0,2000.0,593.0,4.8,1
15.0,15.0,11.0,4.3,0
1500.0,1500.0,1300.0,4.8,1
154.0,154.0,8.0,5.0,1
68.0,68.0,25.0,5.0,1
166.0,166.0,1200.0,4.9,1
64.0,64.0,9.0,5.0,1
541.0,541.0,631.0,5.0,1
3600.0,3600.0,357.0,4.9,1
617.0,617.0,3500.0,4.9,1
141.0,141.0,163.0,4.7,1
27.0,27.0,2.0,5.0,1
8600.0,8600.0,2900.0,5.0,1
953.0,953.0,2400.0,4.9,1
15.0,15.0,2.0,5.0,1
514.0,514.0,105.0,5.0,1
614.0,614.0,281.0,4.9,1
2.0,2.0,3.0,5.0,1
241.0,241.0,64.0,4.9,1
321.0,321.0,113.0,4.9,1
15.0,15.0,16.0,5.0,1
8.0,8.0,178.0,5.0,1
7000.0,7000.0,9100.0,4.9,1
146.0,146.0,143.0,5.0,1
1600.0,1600.0,141.0,4.9,1
4.0,4.0,5.0,5.0,1
167.0,167.0,103.0,4.9,1
425.0,425.0,321.0,4.9,1
346.0,346.0,1400.0,4.7,1
182.0,182.0,93.0,4.9,1
74.0,74.0,277.0,4.1,0
5200.0,5200.0,1900.0,4.9,1
20.0,20.0,213.0,5.0,1
4.0,4.0,7.0,5.0,1
36.0,36.0,492.0,4.9,1
7.0,7.0,68.0,4.7,1
344.0,344.0,573.0,4.9,1
31.0,31.0,9.0,4.7,1
3.0,3.0,6.0,5.0,1
512.0,512.0,530.0,4.7,1
11.0,11.0,3.0,5.0,1
18.0,18.0,38.0,4.9,1
382.0,382.0,1500.0,5.0,1
8.0,8.0,22.0,5.0,1
447.0,447.0,658.0,4.7,1
384.0,384.0,63.0,4.9,1
137.0,137.0,60.0,4.8,1
481.0,481.0,1300.0,4.9,1
588.0,588.0,1100.0,5.0,1
758.0,758.0,284.0,4.9,1
299.0,299.0,1700.0,4.9,1
1.0,1.0,39.0,5.0,1
40.0,40.0,35.0,5.0,1
104.0,104.0,272.0,4.8,1
4200.0,4200.0,4700.0,4.8,1
62.0,62.0,8.0,4.9,1
923.0,923.0,305.0,4.9,1
399.0,399.0,799.0,4.9,1
877.0,877.0,2700.0,4.9,1
1300.0,1300.0,865.0,4.9,1
339.0,339.0,2500.0,4.9,1
1500.0,1500.0,219.0,4.9,1
1600.0,1600.0,733.0,4.9,1
489.0,489.0,252.0,4.9,1
8.0,8.0,39.0,5.0,1
3400.0,3400.0,14000.0,4.9,1
1100.0,1100.0,3300.0,4.9,1
53.0,53.0,9.0,4.8,1
217.0,217.0,37.0,4.9,1
6400.0,6400.0,1700.0,4.9,1
1800.0,1800.0,1200.0,4.6,0
37.0,37.0,31.0,4.6,0
102.0,102.0,10.0,4.9,1
25.0,25.0,16.0,4.9,1
312.0,312.0,196.0,5.0,1
353.0,353.0,629.0,5.0,1
89.0,89.0,334.0,4.7,1
7100.0,7100.0,4700.0,5.0,1
34.0,34.0,55.0,4.9,1
7100.0,7100.0,15900.0,4.9,1
1100.0,1100.0,681.0,4.9,1
36.0,36.0,124.0,4.9,1
57.0,57.0,913.0,4.7,1
504.0,504.0,691.0,4.9,1
703.0,703.0,210.0,4.9,1
9.0,9.0,18.0,5.0,1
5300.0,5300.0,2100.0,4.9,1
805.0,805.0,119.0,4.9,1
130.0,130.0,610.0,4.9,1
189.0,189.0,30.0,4.8,1
196.0,196.0,53.0,4.9,1
3.0,3.0,26.0,5.0,1
240.0,240.0,82.0,4.9,1
295.0,295.0,128.0,5.0,1
36.0,36.0,3.0,5.0,1
32.0,32.0,77.0,5.0,1
52.0,52.0,27.0,4.9,1
140.0,140.0,123.0,4.9,1
12200.0,12200.0,3400.0,4.9,1
124.0,124.0,115.0,4.9,1
13.0,13.0,25.0,4.9,1
182.0,182.0,264.0,4.9,1
29.0,29.0,45.0,4.8,1
237.0,237.0,159.0,4.9,1
99.0,99.0,27.0,5.0,1
14900.0,14900.0,2100.0,5.0,1
112.0,112.0,147.0,4.9,1
115.0,115.0,27.0,4.9,1
33.0,33.0,8.0,5.0,1
3500.0,3500.0,9400.0,4.9,1
22.0,22.0,8.0,5.0,1
550.0,550.0,916.0,5.0,1
53.0,53.0,26.0,4.9,1
7100.0,7100.0,28300.0,4.9,2
304.0,304.0,21.0,5.0,1
490.0,490.0,228.0,4.9,1
2500.0,2500.0,1300.0,5.0,1
59.0,59.0,23.0,4.9,1
133.0,133.0,61.0,4.9,1
165.0,165.0,81.0,4.8,1
111.0,111.0,252.0,4.8,1
6000.0,6000.0,19600.0,4.9,1
688.0,688.0,458.0,4.8,1
1200.0,1200.0,3800.0,4.9,1
75.0,75.0,391.0,4.9,1
546.0,546.0,328.0,5.0,1
2200.0,2200.0,1700.0,4.8,1
58.0,58.0,24.0,4.9,1
24.0,24.0,293.0,4.9,1
127.0,127.0,124.0,5.0,1
423.0,423.0,237.0,5.0,1
731.0,731.0,2000.0,4.9,1
2300.0,2300.0,329.0,5.0,1
310.0,310.0,210.0,5.0,1
19.0,19.0,57.0,5.0,1
1200.0,1200.0,457.0,4.7,1
837.0,837.0,612.0,4.8,1
453.0,453.0,2100.0,5.0,1
6.0,6.0,175.0,4.8,1
1200.0,1200.0,802.0,5.0,1
82.0,82.0,16.0,5.0,1
404.0,404.0,7800.0,4.7,1
1200.0,1200.0,3100.0,4.8,1
1700.0,1700.0,1100.0,4.8,1
1.0,1.0,6.0,5.0,1
4400.0,4400.0,3300.0,4.9,1
1100.0,1100.0,8400.0,4.9,1
145.0,145.0,77.0,4.5,0
188.0,188.0,135.0,4.8,1
5100.0,5100.0,2400.0,4.9,1
264.0,264.0,309.0,4.9,1
100.0,100.0,52.0,4.9,1
3700.0,3700.0,5800.0,4.9,1
96.0,96.0,201.0,4.9,1
454.0,454.0,11.0,4.9,1
821.0,821.0,1200.0,4.8,1
3000.0,3000.0,1400.0,4.9,1
1600.0,1600.0,213.0,4.9,1
275.0,275.0,46.0,4.8,1
1100.0,1100.0,440.0,5.0,1
1000.0,1000.0,400.0,4.9,1
35.0,35.0,18.0,4.9,1
182.0,182.0,174.0,4.9,1
1800.0,1800.0,281.0,4.8,1
49.0,49.0,1.0,5.0,1
4100.0,4100.0,9200.0,4.9,1
24500.0,24500.0,30700.0,4.9,2
36.0,36.0,5.0,5.0,1
1500.0,1500.0,4800.0,4.8,1
10300.0,10300.0,1300.0,5.0,1
8.0,8.0,126.0,5.0,1
592.0,592.0,624.0,4.9,1
61.0,61.0,61.0,5.0,1
189.0,189.0,329.0,5.0,1
43.0,43.0,152.0,4.8,1
2100.0,2100.0,787.0,4.9,1
83.0,83.0,474.0,4.7,1
443.0,443.0,431.0,4.4,0
468.0,468.0,250.0,4.8,1
1400.0,1400.0,2700.0,4.8,1
141.0,141.0,1700.0,4.9,1
13800.0,13800.0,12500.0,5.0,1
50.0,50.0,34.0,5.0,1
1200.0,1200.0,398.0,5.0,1
116.0,116.0,157.0,4.8,1
538.0,538.0,102.0,5.0,1
2700.0,2700.0,551.0,5.0,1
1600.0,1600.0,970.0,5.0,1
54300.0,54300.0,15400.0,4.9,2
7500.0,7500.0,6700.0,4.9,1
1200.0,1200.0,1900.0,4.6,0
221.0,221.0,117.0,4.9,1
2900.0,2900.0,6000.0,4.8,1
1900.0,1900.0,1300.0,4.9,1
3800.0,3800.0,3000.0,4.9,1
2300.0,2300.0,741.0,4.9,1
1700.0,1700.0,17400.0,4.8,1
950.0,950.0,829.0,4.8,1
38.0,38.0,34.0,4.9,1
4800.0,4800.0,2400.0,4.9,1
2300.0,2300.0,969.0,4.9,1
10900.0,10900.0,2000.0,4.9,1
89.0,89.0,82.0,5.0,1
166.0,166.0,95.0,4.9,1
1100.0,1100.0,1000.0,4.9,1
9600.0,9600.0,7900.0,4.8,1
294.0,294.0,65.0,4.9,1
3600.0,3600.0,2000.0,5.0,1
26.0,26.0,8.0,5.0,1
1800.0,1800.0,1000.0,5.0,1
456.0,456.0,163.0,5.0,1
84.0,84.0,53.0,5.0,1
276.0,276.0,11.0,5.0,1
30.0,30.0,26.0,4.8,1
414.0,414.0,183.0,4.9,1
12.0,12.0,107.0,4.5,0
10.0,10.0,1.0,5.0,1
292.0,292.0,741.0,4.9,1
1300.0,1300.0,3700.0,4.5,0
2.0,2.0,1.0,4.0,0
5100.0,5100.0,33300.0,4.9,2
7600.0,7600.0,4200.0,4.9,1
348.0,348.0,27.0,4.9,1
71.0,71.0,386.0,4.9,1
281.0,281.0,292.0,4.9,1
468.0,468.0,469.0,4.9,1
1200.0,1200.0,556.0,4.9,1
14.0,14.0,34.0,5.0,1
276.0,276.0,26.0,4.9,1
141.0,141.0,23.0,4.9,1
72.0,72.0,30.0,4.8,1
48.0,48.0,99.0,4.8,1
3.0,3.0,4.0,5.0,1
5400.0,5400.0,6500.0,4.9,1
6400.0,6400.0,11200.0,4.9,1
2000.0,2000.0,2200.0,4.9,1
11.0,11.0,34.0,3.9,0
189.0,189.0,164.0,4.9,1
6.0,6.0,3.0,4.7,1
8.0,8.0,162.0,5.0,1
1700.0,1700.0,1100.0,4.9,1
154.0,154.0,94.0,4.6,0
30.0,30.0,395.0,4.8,1
83.0,83.0,331.0,4.7,1
96300.0,96300.0,39300.0,4.9,2
34200.0,34200.0,8900.0,5.0,2
711.0,711.0,892.0,5.0,1
34.0,34.0,12.0,4.7,1
133.0,133.0,101.0,4.7,1
132.0,132.0,101.0,5.0,1
533.0,533.0,223.0,4.8,1
688.0,688.0,226.0,4.9,1
626.0,626.0,366.0,4.9,1
200.0,200.0,911.0,4.9,1
358.0,358.0,26.0,4.9,1
85.0,85.0,97.0,5.0,1
787.0,787.0,1200.0,5.0,1
1200.0,1200.0,660.0,4.9,1
136.0,136.0,74.0,5.0,1
26.0,26.0,3.0,5.0,1
25.0,25.0,68.0,5.0,1
136.0,136.0,73.0,4.8,1
966.0,966.0,904.0,4.9,1
7100.0,7100.0,2800.0,4.9,1
5000.0,5000.0,1300.0,4.8,1
13900.0,13900.0,4200.0,4.9,1
35.0,35.0,510.0,4.5,0
8.0,8.0,1.0,5.0,1
34.0,34.0,9.0,5.0,1
2500.0,2500.0,1000.0,4.9,1
2300.0,2300.0,1300.0,4.9,1
17700.0,17700.0,7400.0,4.9,1
31.0,31.0,17.0,4.8,1
279.0,279.0,1300.0,4.9,1
576.0,576.0,218.0,4.9,1
3500.0,3500.0,1700.0,4.9,1
131.0,131.0,67.0,4.8,1
227.0,227.0,250.0,4.6,0
4100.0,4100.0,1400.0,4.9,1
566.0,566.0,721.0,4.9,1
420.0,420.0,864.0,4.9,1
16900.0,16900.0,5300.0,4.9,1
11.0,11.0,54.0,5.0,1
73.0,73.0,28.0,5.0,1
2400.0,2400.0,1300.0,4.9,1
4500.0,4500.0,9700.0,4.9,1
882.0,882.0,1600.0,4.8,1
146.0,146.0,311.0,5.0,1
6100.0,6100.0,3400.0,4.9,1
454.0,454.0,450.0,4.5,0
473.0,473.0,103.0,4.9,1
417.0,417.0,326.0,4.7,1
1000.0,1000.0,1400.0,4.9,1
232.0,232.0,101.0,4.9,1
2600.0,2600.0,1100.0,4.9,1
2200.0,2200.0,473.0,4.9,1
1.0,1.0,1.0,5.0,1
1800.0,1800.0,1100.0,4.9,1
743.0,743.0,950.0,4.8,1
28000.0,28000.0,6400.0,4.9,2
1200.0,1200.0,325.0,4.8,1
1100.0,1100.0,41.0,5.0,1
518.0,518.0,398.0,4.9,1
1200.0,1200.0,1700.0,4.9,1
1100.0,1100.0,390.0,5.0,1
1600.0,1600.0,1300.0,4.9,1
79.0,79.0,238.0,5.0,1
258.0,258.0,850.0,5.0,1
513.0,513.0,5500.0,4.9,1
114.0,114.0,28.0,5.0,1
4100.0,4100.0,1900.0,4.9,1
12600.0,12600.0,6500.0,4.8,1
916.0,916.0,4400.0,4.9,1
3300.0,3300.0,876.0,4.9,1
12.0,12.0,2.0,4.7,1
177.0,177.0,68.0,4.7,1
72.0,72.0,16.0,4.8,1
167.0,167.0,151.0,4.9,1
275.0,275.0,353.0,4.9,1
124.0,124.0,222.0,4.8,1
4.0,4.0,6.0,5.0,1
73.0,73.0,47.0,4.9,1
472.0,472.0,1900.0,4.9,1
164.0,164.0,358.0,4.9,1
201.0,201.0,43.0,4.9,1
254.0,254.0,819.0,5.0,1
113.0,113.0,72.0,4.9,1
57.0,57.0,33.0,4.9,1
2600.0,2600.0,2300.0,4.9,1
3.0,3.0,1.0,3.7,0
833.0,833.0,1300.0,4.9,1
2000.0,2000.0,1100.0,4.8,1
41.0,41.0,174.0,4.9,1
69.0,69.0,80.0,4.9,1
8.0,8.0,10.0,4.5,0
362.0,362.0,143.0,4.9,1
17.0,17.0,264.0,5.0,1
18.0,18.0,279.0,4.9,1
71.0,71.0,12.0,5.0,1
127.0,127.0,2.0,5.0,1
2500.0,2500.0,680.0,5.0,1
77.0,77.0,115.0,4.6,0
346.0,346.0,345.0,4.9,1
222.0,222.0,727.0,4.9,1
890.0,890.0,208.0,5.0,1
19.0,19.0,9.0,4.9,1
723.0,723.0,46.0,5.0,1
8.0,8.0,5.0,4.9,1
1200.0,1200.0,1600.0,4.9,1
913.0,913.0,171.0,4.9,1
999.0,999.0,453.0,4.8,1
2400.0,2400.0,704.0,4.9,1
375.0,375.0,187.0,4.9,1
1500.0,1500.0,466.0,4.9,1
1900.0,1900.0,491.0,5.0,1
16.0,16.0,9.0,4.8,1
142.0,142.0,334.0,5.0,1
380.0,380.0,429.0,4.9,1
117.0,117.0,18.0,4.9,1
52.0,52.0,51.0,4.9,1
26.0,26.0,925.0,4.8,1
82.0,82.0,764.0,4.7,1
629.0,629.0,1700.0,4.9,1
108.0,108.0,133.0,5.0,1
6.0,6.0,8.0,5.0,1
73.0,73.0,124.0,4.8,1
143.0,143.0,165.0,4.7,1
83.0,83.0,93.0,4.9,1
276.0,276.0,237.0,4.9,1
1.0,1.0,2.0,5.0,1
14.0,14.0,42.0,4.5,0
2.0,2.0,3.0,5.0,1
4.0,4.0,18.0,5.0,1
87.0,87.0,150.0,4.9,1
865.0,865.0,509.0,4.9,1
2000.0,2000.0,3500.0,5.0,1
58.0,58.0,10.0,5.0,1
609.0,609.0,360.0,4.9,1
756.0,756.0,550.0,4.9,1
1200.0,1200.0,303.0,4.9,1
57.0,57.0,150.0,4.9,1
167.0,167.0,7700.0,4.8,1
4000.0,4000.0,1300.0,4.9,1
481.0,481.0,244.0,4.8,1
373.0,373.0,136.0,4.9,1
3900.0,3900.0,2600.0,4.9,1
138.0,138.0,419.0,5.0,1
387.0,387.0,123.0,5.0,1
5400.0,5400.0,8000.0,4.9,1
85.0,85.0,33.0,5.0,1
544.0,544.0,500.0,4.5,0
804.0,804.0,1500.0,4.9,1
140.0,140.0,55.0,4.9,1
77.0,77.0,1000.0,4.9,1
1200.0,1200.0,918.0,4.9,1
562.0,562.0,67.0,4.9,1
469.0,469.0,237.0,4.9,1
111.0,111.0,202.0,5.0,1
233.0,233.0,1800.0,5.0,1
623.0,623.0,198.0,4.9,1
33.0,33.0,16.0,5.0,1
19.0,19.0,3.0,4.8,1
15.0,15.0,26.0,5.0,1
89.0,89.0,6.0,5.0,1
151.0,151.0,34.0,4.8,1
20.0,20.0,21.0,5.0,1
1000.0,1000.0,576.0,4.9,1
1200.0,1200.0,466.0,4.9,1
12000.0,12000.0,10300.0,4.9,1
7700.0,7700.0,2600.0,5.0,1
3.0,3.0,1.0,5.0,1
542.0,542.0,2600.0,4.9,1
91.0,91.0,1300.0,4.9,1
4200.0,4200.0,1100.0,5.0,1
1100.0,1100.0,603.0,5.0,1
663.0,663.0,1000.0,4.9,1
965.0,965.0,1900.0,5.0,1
607.0,607.0,618.0,4.9,1
2600.0,2600.0,653.0,4.9,1
1700.0,1700.0,548.0,5.0,1
4.0,4.0,9.0,5.0,1
212.0,212.0,591.0,5.0,1
271.0,271.0,129.0,4.9,1
825.0,825.0,267.0,4.9,1
16.0,16.0,5.0,5.0,1
1900.0,1900.0,958.0,4.8,1
108.0,108.0,24.0,4.9,1
42.0,42.0,2.0,5.0,1
174.0,174.0,237.0,4.8,1
62.0,62.0,207.0,4.7,1
5200.0,5200.0,1300.0,4.9,1
244.0,244.0,43.0,4.9,1
1900.0,1900.0,1700.0,4.9,1
5.0,5.0,3.0,5.0,1
6.0,6.0,22.0,4.3,0
24.0,24.0,23.0,4.3,0
3300.0,3300.0,877.0,4.9,1
86.0,86.0,25.0,4.9,1
360.0,360.0,28.0,4.9,1
25.0,25.0,12.0,4.9,1
270.0,270.0,85.0,5.0,1
551.0,551.0,249.0,4.9,1
5.0,5.0,3.0,5.0,1
2.0,2.0,21.0,5.0,1
76.0,76.0,228.0,5.0,1
8.0,8.0,8.0,4.8,1
123.0,123.0,63.0,4.9,1
63.0,63.0,31.0,5.0,1
59.0,59.0,61.0,4.8,1
7.0,7.0,1.0,4.0,0
41.0,41.0,474.0,4.7,1
97.0,97.0,1100.0,5.0,1
37.0,37.0,258.0,4.9,1
128.0,128.0,81.0,4.9,1
742.0,742.0,555.0,4.7,1
693.0,693.0,247.0,4.9,1
383.0,383.0,76.0,4.9,1
673.0,673.0,798.0,4.8,1
3600.0,3600.0,602.0,4.9,1
11.0,11.0,32.0,4.9,1
12.0,12.0,37.0,5.0,1
80.0,80.0,5100.0,5.0,1
9.0,9.0,285.0,5.0,1
14.0,14.0,23.0,4.9,1
292.0,292.0,87.0,5.0,1
21.0,21.0,54.0,5.0,1
12.0,12.0,1.0,5.0,1
258.0,258.0,167.0,4.8,1
125.0,125.0,564.0,5.0,1
1.0,1.0,3.0,5.0,1
357.0,357.0,187.0,4.8,1
136.0,136.0,930.0,4.9,1
418.0,418.0,505.0,5.0,1
16.0,16.0,92.0,5.0,1
270.0,270.0,188.0,4.9,1
984.0,984.0,385.0,4.9,1
226.0,226.0,36.0,4.9,1
6.0,6.0,1.0,5.0,1
133.0,133.0,441.0,5.0,1
151.0,151.0,441.0,5.0,1
796.0,796.0,258.0,4.9,1
1100.0,1100.0,299.0,4.9,1
158.0,158.0,51.0,4.9,1
731.0,731.0,1000.0,4.9,1
273.0,273.0,54.0,5.0,1
181.0,181.0,388.0,4.8,1
52.0,52.0,98.0,4.8,1
279.0,279.0,148.0,4.9,1
50.0,50.0,65.0,5.0,1
2700.0,2700.0,812.0,4.9,1
1200.0,1200.0,1200.0,4.9,1
5800.0,5800.0,4600.0,5.0,1
384.0,384.0,181.0,5.0,1
1500.0,1500.0,663.0,4.9,1
45.0,45.0,17.0,4.7,1
5700.0,5700.0,2900.0,5.0,1
61.0,61.0,75.0,5.0,1
40.0,40.0,36.0,4.9,1
7.0,7.0,3.0,5.0,1
265.0,265.0,338.0,5.0,1
12.0,12.0,4.0,4.7,1
539.0,539.0,66.0,5.0,1
351.0,351.0,99.0,4.9,1
522.0,522.0,176.0,4.9,1
448.0,448.0,219.0,5.0,1
11.0,11.0,70.0,4.9,1
911.0,911.0,758.0,4.9,1
542.0,542.0,82.0,4.9,1
20900.0,20900.0,2200.0,5.0,1
2700.0,2700.0,479.0,5.0,1
126.0,126.0,44.0,5.0,1
195.0,195.0,59.0,5.0,1
2600.0,2600.0,314.0,5.0,1
1500.0,1500.0,919.0,5.0,1
5.0,5.0,13.0,5.0,1
182.0,182.0,477.0,5.0,1
359.0,359.0,3000.0,4.9,1
981.0,981.0,631.0,4.9,1
7000.0,7000.0,4500.0,4.9,1
178.0,178.0,54.0,4.9,1
294.0,294.0,96.0,4.9,1
70.0,70.0,28.0,4.9,1
13.0,13.0,19.0,4.4,0
12.0,12.0,11.0,4.7,1
1200.0,1200.0,1300.0,4.9,1
6.0,6.0,1.0,5.0,1
31.0,31.0,29.0,5.0,1
1300.0,1300.0,466.0,4.9,1
2100.0,2100.0,977.0,4.9,1
1600.0,1600.0,259.0,4.9,1
1100.0,1100.0,464.0,4.9,1
37.0,37.0,16.0,5.0,1
2200.0,2200.0,1100.0,4.9,1
69.0,69.0,20.0,4.9,1
472.0,472.0,654.0,4.9,1
394.0,394.0,1300.0,4.8,1
3700.0,3700.0,3200.0,4.9,1
45.0,45.0,14.0,4.8,1
2500.0,2500.0,2500.0,4.9,1
17.0,17.0,212.0,4.9,1
11.0,11.0,5.0,5.0,1
32.0,32.0,33.0,4.8,1
43.0,43.0,24.0,4.8,1
7.0,7.0,2.0,5.0,1
384.0,384.0,101.0,4.9,1
1100.0,1100.0,2800.0,4.9,1
5.0,5.0,36.0,3.4,0
327.0,327.0,23.0,4.7,1
3.0,3.0,10.0,5.0,1
14.0,14.0,11.0,5.0,1
43.0,43.0,21.0,4.9,1
111.0,111.0,29.0,4.9,1
375.0,375.0,153.0,4.9,1
140.0,140.0,91.0,4.5,0
742.0,742.0,72.0,4.9,1
347.0,347.0,119.0,4.8,1
346.0,346.0,97.0,4.8,1
54.0,54.0,107.0,4.8,1
290.0,290.0,392.0,4.9,1
28.0,28.0,11.0,5.0,1
6.0,6.0,4.0,5.0,1
206.0,206.0,304.0,4.9,1
5.0,5.0,7.0,5.0,1
35.0,35.0,8.0,5.0,1
3.0,3.0,2.0,5.0,1
33.0,33.0,45.0,5.0,1
55.0,55.0,473.0,4.7,1
3.0,3.0,5.0,5.0,1
170.0,170.0,4.0,5.0,1
5.0,5.0,4.0,5.0,1
185.0,185.0,34.0,4.9,1
8.0,8.0,73.0,5.0,1
145.0,145.0,15.0,4.7,1
466.0,466.0,136.0,5.0,1
57.0,57.0,135.0,4.9,1
108.0,108.0,127.0,4.8,1
511.0,511.0,149.0,4.9,1
32.0,32.0,37.0,5.0,1
101.0,101.0,83.0,4.9,1
127.0,127.0,226.0,4.9,1
116.0,116.0,199.0,4.8,1
2.0,2.0,5.0,5.0,1
8.0,8.0,3.0,4.9,1
3.0,3.0,5.0,5.0,1
59.0,59.0,99.0,4.9,1
329.0,329.0,244.0,5.0,1
